frame,track_id,class_id,class_name,confidence,x1,y1,x2,y2
75,8,0,person,0.5783,464.9,255.5,485.3,304.0
75,25,0,person,0.5511,146.7,239.7,159.5,267.3
75,13,0,person,0.4332,355.9,242.9,363.8,258.9
76,1,2,car,0.8050,227.1,240.5,256.0,263.1
76,2,0,person,0.8350,609.8,231.3,640.0,340.2
76,6,0,person,0.7412,485.0,237.5,509.8,305.3
76,7,0,person,0.8453,578.9,240.2,613.6,347.9
76,5,0,person,0.4859,159.4,239.7,172.9,271.6
76,3,2,car,0.6439,268.3,233.2,300.4,268.3
76,8,0,person,0.3998,467.2,254.5,488.4,305.1
76,25,0,person,0.4435,143.9,239.4,156.8,267.4
77,1,2,car,0.8147,226.2,240.7,254.8,263.1
77,6,0,person,0.7525,487.3,237.3,513.2,306.5
77,7,0,person,0.8164,586.2,239.3,621.9,351.0
77,5,0,person,0.7143,156.8,239.6,170.7,272.3
77,3,2,car,0.5759,267.4,234.5,298.6,268.4
77,8,0,person,0.5280,469.1,252.2,491.5,306.1
77,25,0,person,0.5080,140.8,239.3,153.9,267.6
78,1,2,car,0.7791,224.5,240.8,253.4,263.5
78,6,0,person,0.8015,488.3,236.7,515.4,307.9
78,7,0,person,0.8338,594.7,239.4,631.0,354.2
78,5,0,person,0.6795,155.1,240.1,168.6,271.8
78,3,2,car,0.6400,265.7,233.9,297.6,268.6
78,25,0,person,0.6136,137.8,239.6,151.2,268.5
79,1,2,car,0.7619,222.4,240.4,252.0,263.6
79,6,0,person,0.8158,490.3,236.1,518.5,308.9
79,7,0,person,0.8342,602.9,238.9,639.9,357.4
79,5,0,person,0.5211,152.2,240.5,165.7,272.3
79,3,2,car,0.4875,264.4,233.4,296.9,268.8
79,8,0,person,0.4879,472.7,250.1,496.4,308.2
80,1,2,car,0.7749,221.2,240.5,250.7,263.6
80,6,0,person,0.7710,493.0,235.8,522.2,310.9
80,7,0,person,0.8351,610.2,239.2,640.0,359.2
80,5,0,person,0.7125,149.7,240.8,163.2,272.8
80,3,2,car,0.5586,263.2,234.0,295.5,269.2
80,27,7,truck,0.4440,263.6,233.7,295.9,268.8
80,8,0,person,0.6246,476.2,254.1,498.5,309.6
80,25,0,person,0.4130,131.8,239.7,145.7,269.9
81,1,2,car,0.7843,220.1,240.5,249.5,263.6
81,6,0,person,0.7568,495.8,237.9,524.9,311.9
81,7,0,person,0.5577,616.4,240.4,640.0,358.2
81,5,0,person,0.6909,147.0,240.5,160.9,273.5
81,3,2,car,0.5746,262.0,234.2,294.4,269.4
81,27,7,truck,0.4036,262.5,233.3,295.2,268.8
81,25,0,person,0.5989,128.9,239.9,143.1,270.6
82,1,2,car,0.8149,218.5,240.7,247.8,263.7
82,6,0,person,0.7747,499.0,238.7,528.7,314.3
82,5,0,person,0.6890,144.0,240.4,158.2,274.6
82,3,2,car,0.5643,260.5,234.0,293.3,269.7
82,27,7,truck,0.4242,260.9,233.5,293.8,269.3
82,25,0,person,0.6075,126.1,239.8,140.4,270.9
82,8,0,person,0.6158,482.3,257.4,504.2,313.0
83,1,2,car,0.7985,217.4,241.1,246.3,263.8
83,6,0,person,0.7833,502.3,238.9,532.6,315.8
83,5,0,person,0.6857,141.7,240.9,155.8,275.0
83,3,2,car,0.5214,259.2,233.5,292.5,269.8
83,27,7,truck,0.4224,259.1,232.7,293.0,269.5
83,25,0,person,0.5562,123.0,239.8,137.4,270.8
83,8,0,person,0.5634,486.0,252.5,510.4,314.7
84,1,2,car,0.7952,216.3,241.2,245.1,263.8
84,6,0,person,0.7580,505.2,238.8,536.1,317.4
84,5,0,person,0.7700,138.9,240.3,153.7,276.2
84,3,2,car,0.5435,258.0,233.5,291.4,269.9
84,8,0,person,0.5323,488.6,244.0,516.6,316.5
85,1,2,car,0.8224,214.8,241.2,244.0,264.1
85,6,0,person,0.7815,508.4,238.5,539.9,319.0
85,5,0,person,0.7266,135.7,240.4,150.7,276.8
85,3,2,car,0.6106,256.7,233.3,290.4,270.0
85,8,0,person,0.6970,492.2,255.9,516.2,318.3
85,25,0,person,0.4366,116.8,240.2,131.5,272.0
86,1,2,car,0.7936,213.4,241.7,242.4,264.2
86,6,0,person,0.8187,512.1,238.2,544.5,321.0
86,5,0,person,0.7580,132.6,240.0,148.1,278.1
86,3,2,car,0.6133,255.3,233.4,289.3,270.3
86,25,0,person,0.7149,113.4,240.5,128.4,272.8
87,1,2,car,0.8159,211.9,241.3,241.4,264.2
87,6,0,person,0.8349,515.7,235.5,549.5,322.4
87,5,0,person,0.7823,130.1,240.0,145.8,278.9
87,3,2,car,0.5852,253.9,233.6,287.7,270.4
87,25,0,person,0.7076,110.5,240.7,125.6,273.2
87,8,0,person,0.5059,499.0,262.9,521.7,322.5
88,1,2,car,0.8138,210.0,241.1,240.0,264.4
88,6,0,person,0.8071,520.5,235.0,555.3,323.8
88,5,0,person,0.7411,126.9,239.9,142.9,279.5
88,3,2,car,0.5599,252.4,233.0,286.9,270.7
88,25,0,person,0.7278,107.0,240.8,122.3,273.7
88,8,0,person,0.8159,502.9,261.7,527.2,324.7
89,1,2,car,0.8081,208.8,241.3,238.9,264.6
89,6,0,person,0.7932,524.6,235.1,560.7,326.1
89,5,0,person,0.7941,123.8,239.9,139.9,279.8
89,3,2,car,0.5506,250.7,233.2,285.3,270.9
89,25,0,person,0.3826,103.8,241.1,119.2,274.0
89,8,0,person,0.7860,507.4,262.1,532.6,327.1
90,1,2,car,0.7987,207.1,241.1,237.7,264.9
90,6,0,person,0.8242,529.8,234.4,567.1,329.0
90,5,0,person,0.7890,121.5,240.0,137.5,280.0
90,3,2,car,0.7916,249.5,233.5,284.2,271.2
90,25,0,person,0.6820,100.1,241.0,115.8,274.9
90,8,0,person,0.7649,512.0,262.9,537.7,329.9
91,1,2,car,0.8132,205.7,241.2,236.6,265.2
91,6,0,person,0.7579,535.0,234.3,573.6,332.5
91,5,0,person,0.7044,118.6,240.4,134.4,280.4
91,3,2,car,0.6708,248.2,233.2,283.4,271.3
91,25,0,person,0.6670,96.7,241.1,112.7,275.7
91,8,0,person,0.8529,517.2,262.6,543.6,332.2
92,1,2,car,0.7548,204.6,241.3,235.5,265.5
92,6,0,person,0.7976,540.1,235.8,579.4,336.2
92,5,0,person,0.7589,115.3,240.5,131.1,280.6
92,3,2,car,0.6019,247.1,233.2,282.5,271.6
92,25,0,person,0.5935,93.2,241.0,109.4,276.2
92,8,0,person,0.7096,522.9,261.5,550.1,334.5
93,1,2,car,0.7068,203.3,241.1,234.6,265.4
93,6,0,person,0.8397,545.8,236.0,585.7,338.8
93,5,0,person,0.7848,112.7,240.2,128.6,281.2
93,3,5,bus,0.4919,246.0,233.4,281.6,271.9
93,25,0,person,0.7614,89.6,241.3,105.8,276.7
93,8,0,person,0.6638,530.3,262.6,558.1,337.1
94,1,2,car,0.7684,201.6,241.2,233.0,265.8
94,6,0,person,0.7367,554.6,236.1,596.6,341.2
94,5,0,person,0.7672,110.1,240.7,125.7,281.1
94,3,5,bus,0.6023,244.6,233.4,280.5,272.1
94,25,0,person,0.7056,85.9,241.7,102.4,277.9
94,8,0,person,0.7735,538.1,262.2,567.6,340.4
95,1,2,car,0.7917,200.3,241.3,231.7,266.0
95,6,0,person,0.7569,561.7,235.6,606.3,345.9
95,5,0,person,0.7833,107.0,241.0,122.6,281.6
95,3,5,bus,0.7361,243.7,233.3,279.7,272.2
95,25,0,person,0.7140,82.5,242.2,98.9,278.4
95,8,0,person,0.8092,545.5,263.3,576.3,344.3
96,1,2,car,0.8299,199.0,241.3,230.6,266.4
96,6,0,person,0.6177,570.7,237.5,616.9,350.6
96,5,0,person,0.7513,104.3,240.8,120.1,282.1
96,3,2,car,0.6030,242.6,233.5,278.9,272.6
96,25,0,person,0.6413,78.9,242.7,95.4,279.1
96,8,0,person,0.7546,553.1,263.9,584.8,347.0
97,1,2,car,0.7627,197.5,241.2,229.7,266.9
97,6,0,person,0.7624,577.4,237.1,624.3,353.9
97,5,0,person,0.7478,101.7,242.6,117.1,282.9
97,3,2,car,0.5266,241.3,233.6,277.9,273.0
97,25,0,person,0.6077,75.3,243.6,91.7,279.8
97,8,0,person,0.5715,561.3,265.3,594.3,351.3
97,34,0,person,0.5027,143.3,242.5,152.6,266.0
98,1,2,car,0.8086,196.4,241.4,228.5,267.1
98,6,0,person,0.8289,586.2,237.5,634.7,358.4
98,5,0,person,0.7498,98.2,241.7,114.1,283.3
98,3,5,bus,0.4301,240.3,233.9,276.8,273.2
98,25,0,person,0.6922,71.8,243.4,88.5,280.4
98,8,0,person,0.7713,569.5,267.0,603.4,355.4
98,35,2,car,0.4004,240.1,233.7,277.5,273.3
99,1,2,car,0.7690,195.8,241.9,227.3,267.2
99,6,0,person,0.8497,594.4,235.7,640.0,359.7
99,5,0,person,0.7562,95.3,241.8,111.6,284.5
99,3,5,bus,0.4760,239.2,233.7,276.1,273.4
99,25,0,person,0.6677,68.2,244.2,84.8,281.0
99,8,0,person,0.6638,580.2,268.0,615.7,359.0
99,35,2,car,0.3997,239.1,233.3,277.1,273.5
100,1,2,car,0.7921,194.7,241.7,226.4,267.2
100,6,0,person,0.7359,601.0,229.9,640.0,358.5
100,5,0,person,0.7580,92.4,242.9,108.5,284.7
100,3,2,car,0.6201,238.2,233.6,275.6,273.8
100,25,0,person,0.7836,64.5,244.8,80.8,281.2
100,8,0,person,0.6912,592.1,268.3,628.8,360.0
100,37,0,person,0.5988,135.4,242.0,146.8,267.9
101,1,2,car,0.7864,193.5,241.7,225.2,267.4
101,5,0,person,0.7904,89.4,243.5,105.6,285.4
101,3,2,car,0.5103,237.4,233.6,275.1,274.1
101,25,0,person,0.6251,60.7,245.3,77.1,282.3
101,8,0,person,0.7104,603.2,269.1,638.9,358.8
101,37,0,person,0.6339,133.1,241.8,144.6,267.8
102,1,2,car,0.8176,192.4,242.1,223.8,267.7
102,5,0,person,0.7534,85.9,243.2,102.9,287.0
102,3,2,car,0.6645,235.6,233.5,273.8,274.5
102,25,0,person,0.7597,56.6,245.0,73.4,283.1
102,37,0,person,0.5389,130.8,242.5,142.0,267.7
103,1,2,car,0.8130,191.5,242.4,222.8,267.9
103,5,0,person,0.7911,82.6,243.8,99.8,288.1
103,3,2,car,0.7103,234.4,233.7,272.7,274.9
103,25,0,person,0.7270,52.6,244.8,69.9,284.4
103,37,0,person,0.5613,128.5,242.9,139.7,268.1
104,1,2,car,0.8290,190.4,242.4,221.5,267.7
104,5,0,person,0.7921,79.6,243.8,97.0,288.6
104,3,2,car,0.7915,233.6,233.8,272.1,275.3
104,25,0,person,0.8156,48.1,244.7,65.7,285.1
104,37,0,person,0.6110,125.3,241.9,137.6,269.9
105,1,2,car,0.8194,189.6,242.4,220.6,267.7
105,5,0,person,0.7238,76.3,243.3,94.2,289.2
105,3,2,car,0.7504,232.5,233.7,271.4,275.6
105,25,0,person,0.6383,44.0,244.6,61.9,285.8
105,37,0,person,0.5617,123.1,240.4,136.2,270.4
106,1,2,car,0.7927,188.7,242.6,219.5,267.8
106,5,0,person,0.7437,72.4,244.1,90.5,290.1
106,3,2,car,0.7186,231.8,233.7,271.0,276.0
106,25,0,person,0.7659,39.5,244.8,57.5,286.5
106,37,0,person,0.5090,120.6,242.0,133.5,271.5
107,1,2,car,0.7896,187.8,242.6,218.7,267.9
107,5,0,person,0.7557,69.1,243.7,87.8,291.0
107,3,2,car,0.6950,231.0,233.7,270.3,276.1
107,25,0,person,0.7482,35.2,244.7,53.6,287.7
108,1,2,car,0.7815,186.9,242.7,217.8,268.0
108,5,0,person,0.6955,66.1,243.2,85.3,291.6
108,3,2,car,0.6993,229.9,233.5,269.9,276.6
108,25,0,person,0.7228,30.6,244.7,49.2,288.5
108,37,0,person,0.5075,115.7,240.6,129.3,271.8
109,1,2,car,0.7898,186.1,243.0,216.7,268.1
109,5,0,person,0.7519,63.3,243.5,82.5,291.8
109,3,2,car,0.6163,229.0,233.6,269.4,277.0
109,25,0,person,0.6761,26.2,244.8,44.9,288.9
110,1,2,car,0.8014,185.1,243.3,215.9,268.5
110,5,0,person,0.7951,59.1,243.0,79.0,292.8
110,3,2,car,0.7031,228.2,233.6,268.8,277.2
110,25,0,person,0.7691,21.5,245.0,40.4,289.7
111,1,2,car,0.7654,184.5,243.7,215.0,268.7
111,5,0,person,0.7774,55.7,242.6,76.1,293.6
111,3,2,car,0.5415,227.5,233.2,268.3,277.1
111,25,0,person,0.7868,16.2,245.2,35.6,291.1
112,1,2,car,0.7948,183.0,243.7,214.2,269.2
112,5,0,person,0.7457,52.0,243.2,72.8,294.7
112,3,2,car,0.6426,226.7,233.6,267.9,277.8
112,25,0,person,0.7710,11.0,245.9,30.7,292.2
112,37,0,person,0.4177,106.3,242.5,119.3,272.1
113,1,2,car,0.7729,182.2,243.6,213.6,269.3
113,5,0,person,0.7692,48.5,242.5,70.1,295.8
113,3,2,car,0.6327,226.0,233.8,267.4,278.2
113,25,0,person,0.7901,6.0,246.5,25.7,292.9
113,37,0,person,0.5498,104.1,243.1,117.1,272.7
114,1,2,car,0.7937,181.7,243.9,212.9,269.4
114,5,0,person,0.7129,45.0,243.2,66.8,297.1
114,3,2,car,0.5445,225.6,233.8,266.6,277.7
114,25,0,person,0.7607,0.8,247.4,20.6,293.9
115,1,2,car,0.8032,181.2,244.1,212.2,269.5
115,5,0,person,0.6763,41.3,243.2,63.5,298.1
115,3,2,car,0.5788,225.2,233.8,266.1,277.5
115,25,0,person,0.7600,0.0,248.0,16.9,294.9
116,1,2,car,0.8046,180.4,244.2,211.4,269.7
116,5,0,person,0.7738,37.5,244.1,59.8,298.7
116,3,2,car,0.6428,224.9,233.9,265.9,277.7
116,25,0,person,0.7511,0.0,248.0,14.1,295.9
116,45,2,car,0.3823,189.8,238.5,221.8,256.7
116,37,0,person,0.4575,96.1,243.1,111.2,277.9
117,1,2,car,0.8300,179.7,244.1,210.8,269.6
117,5,0,person,0.7420,33.2,244.0,55.6,298.6
117,3,2,car,0.6644,224.3,233.9,266.0,278.4
117,45,2,car,0.3534,190.4,238.5,221.8,256.5
117,37,0,person,0.4071,94.0,243.8,108.8,278.7
118,1,2,car,0.8316,178.9,244.1,210.3,269.9
118,5,0,person,0.8055,28.4,244.2,51.1,299.8
118,3,2,car,0.6294,223.7,233.8,266.0,278.9
119,1,2,car,0.8138,177.9,244.0,209.9,270.3
119,5,0,person,0.7716,24.7,244.9,47.6,300.4
119,3,2,car,0.5851,223.2,233.8,265.9,279.3
119,37,0,person,0.5249,88.5,244.0,103.7,280.0
120,1,2,car,0.8469,177.1,244.1,209.1,270.5
120,5,0,person,0.7927,20.1,245.5,43.4,301.7
120,3,2,car,0.7626,222.6,233.9,265.6,279.5
120,37,0,person,0.4864,86.1,244.5,101.1,280.7
121,1,2,car,0.8494,176.4,244.1,208.6,270.7
121,5,0,person,0.7654,15.0,246.1,38.5,302.8
121,3,2,car,0.6990,222.3,234.0,265.4,279.7
121,37,0,person,0.5941,83.1,244.0,98.4,281.6
122,1,2,car,0.8485,175.9,244.1,208.2,270.9
122,5,0,person,0.8238,10.1,246.3,33.9,303.4
122,3,2,car,0.6836,221.7,234.0,265.1,280.0
122,37,0,person,0.5500,80.4,243.8,95.8,281.7
123,1,2,car,0.8414,175.2,244.1,207.8,271.2
123,5,0,person,0.8097,5.5,247.5,29.4,304.2
123,3,2,car,0.5268,220.9,234.1,264.6,280.2
123,37,0,person,0.4880,77.2,243.8,92.4,281.3
124,1,2,car,0.8383,174.7,244.0,207.4,271.4
124,5,0,person,0.8228,0.6,246.9,25.7,306.7
124,3,2,car,0.5893,220.6,234.2,264.3,280.3
124,37,0,person,0.6121,74.3,243.6,89.7,281.2
125,1,2,car,0.8577,174.2,244.2,206.8,271.6
125,5,0,person,0.8114,0.0,246.8,22.8,308.5
125,3,2,car,0.5776,220.2,234.3,264.2,280.6
125,37,0,person,0.6056,71.0,244.3,86.7,282.6
126,1,2,car,0.8628,173.8,244.2,206.4,271.7
126,5,0,person,0.7179,0.0,247.3,20.6,310.7
126,3,2,car,0.6020,220.1,234.4,264.1,280.7
126,37,0,person,0.6162,68.0,245.3,83.9,283.8
127,1,2,car,0.8485,173.5,244.4,206.0,272.0
127,3,2,car,0.5463,220.0,234.5,264.1,280.8
127,37,0,person,0.6315,64.9,245.6,81.1,285.0
128,1,2,car,0.8406,173.1,244.6,205.6,272.2
128,3,5,bus,0.5743,220.2,235.0,264.1,280.9
128,37,0,person,0.6619,61.9,245.8,78.4,286.2
129,1,2,car,0.8301,172.5,244.9,204.8,272.4
129,3,2,car,0.6674,219.8,235.0,264.5,281.7
129,37,0,person,0.5707,58.7,247.2,74.8,286.4
130,1,2,car,0.8026,171.6,245.0,204.0,272.5
130,3,2,car,0.5709,219.3,235.0,264.4,282.1
130,37,0,person,0.6815,54.9,245.0,72.2,287.6
131,1,2,car,0.7922,171.2,245.2,203.4,272.5
131,3,2,car,0.5211,219.3,234.8,265.0,282.5
131,37,0,person,0.6757,51.4,244.5,69.1,288.5
132,1,2,car,0.8038,170.7,245.4,202.6,272.4
132,3,2,car,0.5515,219.5,234.7,265.3,282.3
132,37,0,person,0.7072,48.0,244.5,66.0,289.4
133,1,2,car,0.7729,170.2,245.6,202.2,272.6
133,3,2,car,0.6063,219.1,234.7,265.0,282.4
133,37,0,person,0.7206,44.5,245.0,62.7,290.9
134,1,2,car,0.7673,169.9,245.7,202.0,272.7
134,3,2,car,0.5319,218.9,234.5,265.0,282.3
134,37,0,person,0.7247,40.4,245.2,58.7,291.5
135,1,2,car,0.7991,169.4,245.7,201.5,272.6
135,3,2,car,0.7898,218.7,234.4,265.4,282.8
135,37,0,person,0.7620,37.0,245.3,55.4,292.0
136,1,2,car,0.8059,169.0,245.5,201.6,272.8
136,3,2,car,0.7924,218.6,234.3,265.9,283.3
136,37,0,person,0.6106,32.4,245.0,51.3,292.0
137,1,2,car,0.7986,168.7,245.5,201.3,272.8
137,3,2,car,0.7823,218.7,234.3,266.2,283.5
137,37,0,person,0.6853,28.8,245.2,47.9,292.5
138,1,2,car,0.8148,168.4,245.4,201.2,272.7
138,3,2,car,0.6857,219.0,234.1,266.8,283.5
138,37,0,person,0.6809,24.6,244.8,43.6,291.7
139,1,2,car,0.8222,168.0,245.2,201.0,272.6
139,3,2,car,0.6350,219.1,234.0,267.1,283.6
139,37,0,person,0.6699,21.3,245.5,39.6,290.8
140,1,2,car,0.8281,167.7,245.1,200.8,272.7
140,3,2,car,0.5721,219.3,234.1,267.0,283.3
140,37,0,person,0.6009,17.5,245.5,36.3,292.7
141,1,2,car,0.8426,167.4,245.0,200.6,272.8
141,3,2,car,0.6792,219.2,233.8,267.3,283.2
141,37,0,person,0.6217,13.2,246.5,31.5,292.8
142,1,2,car,0.8070,167.2,245.0,200.6,273.0
142,3,2,car,0.7804,219.1,233.6,267.8,283.6
142,37,0,person,0.6627,7.6,246.7,26.3,293.5
143,1,2,car,0.8153,167.0,245.0,200.6,273.1
143,3,2,car,0.6994,219.1,233.5,268.1,283.8
143,37,0,person,0.7499,1.6,246.8,21.7,296.8
144,1,2,car,0.7758,166.7,245.2,200.4,273.4
144,3,2,car,0.5352,219.2,233.5,268.2,283.7
144,37,0,person,0.5996,0.0,247.2,17.4,292.9
145,1,2,car,0.7568,166.2,245.1,200.1,273.5
145,3,2,car,0.6497,219.3,233.2,268.9,284.0
145,37,0,person,0.6917,0.0,247.5,13.4,290.1
146,1,2,car,0.7512,165.9,245.0,199.8,273.6
146,3,2,car,0.6169,219.5,233.0,269.3,284.2
147,1,2,car,0.8368,165.6,245.1,199.3,273.4
147,3,2,car,0.6136,219.7,232.8,269.7,284.2
148,1,2,car,0.8425,165.4,245.3,198.8,273.4
148,3,2,car,0.6564,220.1,232.8,270.2,284.2
149,1,2,car,0.8474,165.3,245.5,198.5,273.4
149,3,2,car,0.5950,220.4,232.6,270.5,284.3
150,1,2,car,0.8467,165.0,245.8,197.7,273.1
150,3,2,car,0.5517,220.5,232.5,271.0,284.5
151,1,2,car,0.8231,164.2,246.0,196.8,273.2
151,3,2,car,0.5729,220.7,232.4,271.3,284.7
152,1,2,car,0.8150,163.8,245.8,196.6,273.1
152,3,2,car,0.6011,221.0,232.4,271.5,284.7
152,54,0,person,0.4485,139.8,245.8,152.4,275.0
153,1,2,car,0.8154,163.5,245.5,196.6,273.1
153,3,2,car,0.5986,221.3,232.3,271.7,284.5
154,1,2,car,0.7967,163.9,246.5,196.0,273.0
154,3,2,car,0.6526,221.6,232.1,272.2,284.5
155,1,2,car,0.7888,163.6,246.2,196.0,272.9
155,3,2,car,0.5825,221.7,231.9,272.5,284.8
156,1,2,car,0.7883,163.4,246.1,196.4,273.0
156,3,2,car,0.5977,222.1,231.9,272.9,284.7
157,1,2,car,0.7989,162.5,246.1,196.0,273.4
157,3,2,car,0.7104,222.2,231.7,273.2,284.9
158,1,2,car,0.7871,161.9,246.1,195.8,273.6
158,3,2,car,0.6022,222.1,231.5,273.5,285.1
159,1,2,car,0.8216,161.4,246.1,195.3,273.7
159,3,2,car,0.7228,222.3,231.3,273.7,285.1
160,1,2,car,0.8101,160.7,246.3,195.0,274.1
160,3,2,car,0.6725,222.2,231.3,273.9,285.4
161,1,2,car,0.8185,160.4,246.1,194.9,274.1
161,3,2,car,0.6527,222.1,231.1,273.9,285.4
162,1,2,car,0.8153,159.6,245.8,194.8,274.5
162,3,2,car,0.6881,222.0,231.0,274.0,285.5
163,1,2,car,0.8267,159.1,245.5,194.5,274.5
163,3,2,car,0.5719,222.1,230.8,274.2,285.5
164,1,2,car,0.8312,159.2,245.4,194.6,274.3
164,3,2,car,0.5367,222.3,230.9,274.4,285.6
165,1,2,car,0.8393,158.4,245.6,193.8,274.5
165,3,2,car,0.5008,222.7,230.9,274.8,285.7
166,1,2,car,0.8418,157.8,245.5,193.4,274.8
166,3,7,truck,0.4725,223.2,230.7,275.1,285.5
166,55,2,car,0.4193,223.0,230.7,275.1,285.6
167,1,2,car,0.8416,157.8,245.5,193.2,274.7
167,3,7,truck,0.5114,223.4,230.7,275.4,285.4
167,55,2,car,0.3589,222.9,230.6,275.3,285.7
168,1,2,car,0.8328,157.8,245.8,192.8,274.6
168,3,7,truck,0.4103,223.4,230.6,275.4,285.6
169,1,2,car,0.8345,157.6,246.2,192.2,274.6
169,3,7,truck,0.4349,223.5,230.4,275.4,285.4
170,1,2,car,0.8420,156.9,246.5,191.8,275.2
170,3,7,truck,0.4298,223.4,230.4,275.4,285.5
170,56,0,person,0.4839,108.6,243.2,124.0,279.0
171,1,2,car,0.8417,156.4,246.8,191.4,275.4
171,3,7,truck,0.4727,223.9,230.4,275.6,285.3
171,56,0,person,0.3519,107.8,243.4,121.9,276.2
172,1,2,car,0.8395,155.8,246.8,190.9,275.5
172,3,7,truck,0.3961,224.1,230.4,275.7,285.2
172,56,0,person,0.4684,105.6,244.2,119.6,276.8
172,57,0,person,0.3680,339.3,245.6,349.0,267.1
173,1,2,car,0.8496,154.9,246.7,190.1,275.6
173,3,7,truck,0.4234,223.7,230.2,275.3,285.2
173,56,0,person,0.4353,102.9,243.9,118.1,279.3
174,1,2,car,0.8457,153.8,246.3,189.7,275.8
174,3,7,truck,0.4109,223.4,230.2,275.1,285.3
174,56,0,person,0.5798,101.3,243.4,117.4,281.2
175,1,2,car,0.8260,153.3,246.2,189.1,275.5
175,3,7,truck,0.4270,223.3,230.1,275.2,285.5
175,56,0,person,0.4487,100.2,243.1,114.6,276.6
176,1,2,car,0.8188,152.8,246.8,188.0,275.4
176,3,7,truck,0.4595,223.2,229.9,275.4,285.7
176,56,0,person,0.5348,98.9,243.4,113.8,277.9
177,1,2,car,0.8040,152.4,247.5,187.1,275.6
177,3,7,truck,0.4007,223.3,230.0,275.3,285.7
177,56,0,person,0.6065,96.4,244.0,112.5,281.6
178,1,2,car,0.8122,151.9,247.7,186.7,275.7
178,3,7,truck,0.4297,223.0,230.1,274.9,285.9
178,56,0,person,0.5675,94.9,244.5,111.2,282.9
179,1,2,car,0.7878,151.0,247.3,186.3,275.7
179,3,7,truck,0.4744,222.8,230.1,274.7,285.8
180,1,2,car,0.7526,150.6,247.6,185.7,275.8
180,3,7,truck,0.4154,222.5,230.1,274.3,285.9
181,1,2,car,0.7631,149.7,247.8,184.8,276.0
181,3,7,truck,0.4262,222.6,230.1,274.4,286.0
181,64,2,car,0.3750,222.6,230.2,274.1,286.0
181,65,2,car,0.3699,213.1,242.8,227.7,270.1
182,1,2,car,0.8134,148.8,247.4,184.4,276.1
183,1,2,car,0.8354,148.3,247.5,183.7,276.2
183,56,0,person,0.5894,86.1,247.0,103.1,287.7
183,3,7,truck,0.3857,221.7,230.3,273.5,286.1
184,1,2,car,0.8221,147.9,248.1,182.8,276.1
184,56,0,person,0.6247,84.3,247.4,101.0,287.6
184,3,7,truck,0.3909,221.0,230.4,272.6,286.0
184,65,2,car,0.3681,211.4,244.0,225.5,270.3
185,1,2,car,0.8287,146.3,247.3,182.5,276.5
185,56,0,person,0.5773,82.7,248.1,99.5,288.3
185,3,7,truck,0.4079,220.4,230.2,271.9,285.9
185,65,2,car,0.4309,211.1,244.9,224.9,270.4
186,1,2,car,0.8435,145.5,247.1,182.0,276.7
186,56,0,person,0.5781,80.6,247.5,97.5,288.2
186,3,7,truck,0.3972,219.9,230.1,271.4,285.9
186,65,2,car,0.4508,210.9,246.4,224.0,270.4
186,68,0,person,0.5152,30.4,246.1,50.8,307.7
187,1,2,car,0.8491,144.4,247.0,181.2,276.9
187,56,0,person,0.6373,77.8,246.1,95.4,289.3
187,3,7,truck,0.3563,218.9,229.8,270.7,285.8
187,65,2,car,0.5178,210.7,246.1,224.0,270.4
187,68,0,person,0.6994,26.2,246.6,47.2,309.7
187,57,0,person,0.4154,337.0,247.5,347.0,269.4
188,1,2,car,0.8523,143.6,247.1,180.3,277.0
188,56,0,person,0.4479,76.6,246.5,93.2,286.8
188,3,7,truck,0.3675,218.2,229.6,270.0,285.8
188,65,2,car,0.5067,210.3,246.1,223.7,270.4
188,68,0,person,0.6159,20.0,246.1,42.0,312.1
189,1,2,car,0.8541,143.0,247.5,179.2,277.0
189,56,1,bicycle,0.5074,76.5,258.6,90.4,290.6
189,3,2,car,0.3799,217.4,229.4,269.4,286.0
189,65,2,car,0.5187,209.5,246.4,222.8,270.4
189,68,0,person,0.7016,13.7,243.3,37.1,313.2
190,1,2,car,0.8629,142.6,247.4,178.6,276.8
190,56,1,bicycle,0.4833,74.7,263.0,88.1,292.6
190,3,7,truck,0.3972,216.6,229.1,269.0,286.1
190,65,2,car,0.5386,209.2,247.3,222.3,270.5
190,68,0,person,0.6769,7.4,242.6,31.4,314.2
191,1,2,car,0.8627,141.7,247.7,177.6,277.1
191,56,0,person,0.5785,69.1,251.7,87.8,293.8
191,3,7,truck,0.4797,216.0,229.0,268.6,286.3
191,65,2,car,0.6117,208.1,248.0,221.2,270.6
191,68,0,person,0.8005,1.6,242.5,26.5,316.2
192,1,2,car,0.8612,141.1,247.6,176.8,276.9
192,56,0,person,0.5674,66.2,248.4,86.3,294.5
192,3,7,truck,0.4914,215.4,228.7,268.2,286.3
192,65,2,car,0.5783,207.6,248.5,220.5,270.6
192,68,0,person,0.7987,0.0,242.0,21.4,317.1
192,75,0,person,0.4203,341.0,246.6,349.7,270.8
193,1,2,car,0.8509,140.0,247.6,175.9,277.0
193,56,0,person,0.4891,62.4,246.9,82.6,294.3
193,3,7,truck,0.4319,214.9,229.3,267.0,286.2
193,65,2,car,0.6483,206.4,247.9,219.8,270.5
193,75,0,person,0.3506,342.0,246.9,350.7,271.2
194,1,2,car,0.8517,138.9,247.5,175.0,277.2
194,56,0,person,0.6013,60.0,246.5,79.5,292.3
194,3,7,truck,0.3912,210.7,222.9,268.2,286.4
