frame,track_id,class_id,class_name,confidence,x1,y1,x2,y2
75,3,2,car,0.6350,270.1,233.7,300.9,268.1
75,8,0,person,0.5783,464.9,255.4,486.2,304.1
75,19,0,person,0.5511,145.8,239.6,159.2,267.5
75,13,0,person,0.4332,356.3,242.9,363.8,259.0
76,1,2,car,0.8050,227.4,240.5,255.7,263.1
76,2,0,person,0.8350,615.3,231.2,640.0,340.2
76,6,0,person,0.7412,483.7,237.5,511.7,305.4
76,7,0,person,0.8453,579.9,240.1,614.1,348.1
76,5,0,person,0.4859,159.5,239.8,172.8,271.6
76,3,2,car,0.6439,268.5,233.2,300.2,268.4
76,8,0,person,0.3998,467.1,254.4,489.1,305.2
76,19,0,person,0.4435,142.6,239.3,156.6,267.6
77,1,2,car,0.8147,226.3,240.7,254.7,263.1
77,6,0,person,0.7525,485.7,237.2,515.5,306.6
77,7,0,person,0.8164,588.2,239.1,621.8,351.2
77,5,0,person,0.7143,157.0,239.6,170.5,272.3
77,3,2,car,0.5759,267.1,234.5,299.0,268.4
77,8,0,person,0.5280,469.9,252.0,491.4,306.3
77,19,0,person,0.5080,140.0,239.2,153.7,267.8
78,1,2,car,0.7791,224.6,240.8,253.3,263.5
78,6,0,person,0.8015,486.3,236.7,518.1,308.0
78,7,0,person,0.8338,597.0,239.4,630.7,354.5
78,5,0,person,0.6795,154.9,240.1,168.6,271.8
78,3,2,car,0.6400,265.4,233.9,297.8,268.7
78,19,0,person,0.6136,137.1,239.5,151.1,268.6
79,1,2,car,0.7619,222.7,240.4,251.7,263.6
79,6,0,person,0.8158,488.6,236.0,521.1,309.0
79,7,0,person,0.8342,605.8,238.8,639.1,357.7
79,5,0,person,0.5211,152.3,240.5,165.6,272.3
79,3,2,car,0.4875,264.4,233.4,297.0,268.8
79,8,0,person,0.4879,474.3,249.9,495.5,308.4
80,1,2,car,0.7749,221.4,240.4,250.5,263.5
80,6,0,person,0.7710,491.8,235.8,523.8,311.0
80,7,0,person,0.8351,616.1,239.2,640.0,359.5
80,5,0,person,0.7125,149.9,240.8,162.9,272.7
80,3,2,car,0.5586,263.1,234.0,295.5,269.2
80,22,7,truck,0.4440,263.1,233.8,296.0,269.0
80,8,0,person,0.6246,477.7,254.0,497.5,309.8
80,19,0,person,0.4130,131.5,239.6,145.4,269.9
81,1,2,car,0.7843,220.1,240.4,249.6,263.4
81,6,0,person,0.7568,494.5,237.8,526.4,311.8
81,7,0,person,0.5577,624.8,240.3,640.0,358.1
81,5,0,person,0.6909,147.4,240.4,160.5,273.4
81,3,2,car,0.5746,262.0,234.1,294.4,269.2
81,22,7,truck,0.4036,262.0,233.4,295.1,269.0
81,19,0,person,0.5989,128.9,239.7,142.9,270.5
82,1,2,car,0.8149,218.7,240.7,247.7,263.7
82,6,0,person,0.7747,498.4,238.7,529.7,314.4
82,5,0,person,0.6890,144.4,240.4,157.7,274.6
82,3,2,car,0.5643,260.6,233.9,293.1,269.6
82,22,7,truck,0.4242,260.6,233.5,293.7,269.4
82,19,0,person,0.6075,125.9,239.6,140.4,270.8
82,8,0,person,0.6158,484.3,257.2,502.6,313.1
83,1,2,car,0.7985,217.3,241.0,246.4,263.7
83,6,0,person,0.7833,502.5,238.9,533.0,315.8
83,5,0,person,0.6857,142.1,240.9,155.3,275.0
83,3,2,car,0.5214,259.4,233.4,292.2,269.8
83,22,7,truck,0.4224,259.3,232.7,292.6,269.6
83,19,0,person,0.5562,122.7,239.7,137.4,270.8
83,8,0,person,0.5634,487.1,252.3,510.1,314.9
84,1,2,car,0.7952,216.1,241.2,245.4,263.7
84,6,0,person,0.7580,505.7,238.8,536.1,317.5
84,5,0,person,0.7700,139.1,240.2,153.4,276.2
84,3,2,car,0.5435,258.0,233.4,291.3,269.8
84,8,0,person,0.5323,490.2,243.7,515.7,316.7
85,1,2,car,0.8224,214.6,241.2,244.4,264.0
85,6,0,person,0.7815,509.0,238.4,539.9,319.0
85,5,0,person,0.7266,135.9,240.3,150.3,276.8
85,3,2,car,0.6106,256.6,233.2,290.6,270.0
85,8,0,person,0.6970,493.2,255.6,516.0,318.4
85,19,0,person,0.4366,116.3,240.1,131.8,272.0
86,1,2,car,0.7936,212.9,241.7,243.0,264.1
86,6,0,person,0.8187,512.7,238.1,544.8,321.0
86,5,0,person,0.7580,133.1,240.0,147.5,278.1
86,3,2,car,0.6133,255.1,233.4,289.5,270.3
86,19,0,person,0.7149,113.1,240.4,128.4,272.9
87,1,2,car,0.8159,211.7,241.3,241.8,264.2
87,6,0,person,0.8349,516.6,235.3,549.2,322.3
87,5,0,person,0.7823,130.8,239.9,145.2,278.9
87,3,2,car,0.5852,254.0,233.5,287.6,270.3
87,19,0,person,0.7076,110.5,240.6,125.6,273.2
87,8,0,person,0.5059,499.9,262.7,521.7,322.6
88,1,2,car,0.8138,209.9,241.1,240.1,264.4
88,6,0,person,0.8071,520.4,234.8,556.5,323.9
88,5,0,person,0.7411,127.0,239.8,142.6,279.6
88,3,2,car,0.5599,252.5,233.0,286.9,270.7
88,19,0,person,0.7278,107.0,240.7,122.2,273.8
88,8,0,person,0.8159,503.0,261.5,528.1,324.9
89,1,2,car,0.8081,208.9,241.2,239.0,264.5
89,6,0,person,0.7932,523.5,234.9,562.7,326.1
89,5,0,person,0.7941,123.9,239.9,139.9,279.8
89,3,2,car,0.5506,250.6,233.2,285.5,270.8
89,19,0,person,0.3826,103.7,241.0,119.3,274.1
89,8,0,person,0.7860,507.3,261.8,533.7,327.2
90,1,2,car,0.7987,207.3,241.1,237.7,264.8
90,6,0,person,0.8242,530.5,234.2,567.6,329.1
90,5,0,person,0.7890,122.0,240.0,137.1,280.1
90,3,2,car,0.7916,249.3,233.5,284.7,271.1
90,19,0,person,0.6820,100.3,241.0,115.6,275.0
90,8,0,person,0.7649,512.8,262.7,538.0,330.0
91,1,2,car,0.8132,206.1,241.1,236.4,265.1
91,6,0,person,0.7579,535.8,234.2,573.6,332.5
91,5,0,person,0.7044,119.2,240.3,133.9,280.3
91,3,2,car,0.6708,247.8,233.1,283.8,271.2
91,19,0,person,0.6670,97.2,241.0,112.4,275.7
91,8,0,person,0.8529,518.6,262.4,543.0,332.3
92,1,2,car,0.7548,204.8,241.3,235.5,265.4
92,6,0,person,0.7976,541.3,235.7,579.6,336.3
92,5,0,person,0.7589,115.8,240.5,130.7,280.7
92,3,2,car,0.6019,246.9,233.2,282.9,271.6
92,19,0,person,0.5935,93.1,241.0,109.4,276.3
92,8,0,person,0.7096,525.2,261.4,549.1,334.7
93,1,2,car,0.7068,203.5,241.1,234.7,265.5
93,6,0,person,0.8397,547.9,235.8,585.3,338.9
93,5,0,person,0.7848,113.4,240.3,128.0,281.3
93,3,5,bus,0.4919,245.9,233.4,282.0,271.9
93,19,0,person,0.7614,89.9,241.4,105.5,276.9
93,8,0,person,0.6638,531.6,262.4,558.7,337.3
94,1,2,car,0.7684,202.4,241.3,232.6,265.9
94,6,0,person,0.7367,552.4,236.0,601.1,341.5
94,5,0,person,0.7672,110.7,240.8,125.1,281.3
94,3,5,bus,0.6023,244.5,233.4,281.0,272.1
94,19,0,person,0.7056,86.1,241.8,102.1,278.1
94,8,0,person,0.7735,538.6,262.0,569.0,340.7
95,1,2,car,0.7917,201.0,241.3,231.3,266.0
95,6,0,person,0.7569,559.8,235.4,610.2,346.1
95,5,0,person,0.7833,107.4,241.1,122.3,281.7
95,3,5,bus,0.7361,243.7,233.4,280.1,272.2
95,19,0,person,0.7140,82.9,242.3,98.6,278.5
95,8,0,person,0.8092,545.3,263.2,578.6,344.6
95,27,0,person,0.4291,147.0,243.6,156.8,266.4
96,1,2,car,0.8299,199.9,241.4,230.0,266.5
96,6,0,person,0.6177,569.3,237.4,621.0,350.9
96,5,0,person,0.7513,104.4,241.0,119.9,282.3
96,3,2,car,0.6030,242.5,233.6,279.4,272.7
96,19,0,person,0.6413,79.1,242.9,94.9,279.4
96,8,0,person,0.7546,553.5,263.8,587.0,347.4
96,27,0,person,0.4797,144.6,242.7,154.3,266.8
97,1,2,car,0.7627,198.5,241.3,229.0,266.9
97,6,0,person,0.7624,580.0,237.0,624.3,354.1
97,5,0,person,0.7478,101.8,242.7,117.0,283.0
97,3,2,car,0.5266,241.2,233.6,278.4,273.1
97,19,0,person,0.6077,75.3,243.7,91.4,280.0
97,8,0,person,0.5715,561.7,265.2,596.6,351.7
97,27,0,person,0.5027,142.8,242.6,152.3,266.3
98,1,2,car,0.8086,197.4,241.4,227.8,267.2
98,6,0,person,0.8289,588.4,237.4,635.3,358.8
98,5,0,person,0.7498,98.3,241.8,113.9,283.4
98,3,5,bus,0.4301,240.5,234.0,276.9,273.3
98,19,0,person,0.6922,71.9,243.4,88.1,280.6
98,8,0,person,0.7713,570.4,267.0,604.9,355.8
98,27,0,person,0.3661,139.7,242.9,149.2,267.0
98,28,2,car,0.4004,240.4,233.8,277.0,273.5
99,1,2,car,0.7690,196.4,241.9,227.0,267.1
99,6,0,person,0.8497,598.6,235.5,640.0,359.8
99,5,0,person,0.7562,95.5,241.8,111.4,284.6
99,3,5,bus,0.4760,239.4,233.7,276.1,273.4
99,19,0,person,0.6677,68.3,244.2,84.6,281.1
99,8,0,person,0.6638,579.1,267.9,619.1,359.3
99,27,0,person,0.3748,137.5,243.0,147.7,267.0
99,28,2,car,0.3997,239.3,233.4,276.6,273.8
100,1,2,car,0.7921,195.4,241.6,225.9,267.1
100,6,0,person,0.7359,609.3,229.8,640.0,358.6
100,5,0,person,0.7580,92.2,242.8,108.8,284.6
100,19,0,person,0.7836,64.9,244.7,80.4,281.2
100,8,0,person,0.6912,589.4,268.3,632.8,360.0
100,27,0,person,0.5988,135.4,242.0,145.8,267.8
101,1,2,car,0.7864,194.6,241.6,224.4,267.4
101,5,0,person,0.7904,89.1,243.5,105.9,285.4
101,19,0,person,0.6251,61.0,245.3,76.7,282.3
101,8,0,person,0.7104,603.3,269.0,640.0,358.9
101,27,0,person,0.6339,132.9,241.7,143.6,267.9
101,3,2,car,0.5103,237.2,233.5,275.4,274.0
102,1,2,car,0.8176,193.0,242.1,223.3,267.6
102,5,0,person,0.7534,85.6,243.2,103.1,287.0
102,19,0,person,0.7597,56.9,245.0,72.8,283.1
102,27,0,person,0.5389,130.3,242.3,141.5,267.9
102,3,2,car,0.6645,235.7,233.4,273.7,274.5
103,1,2,car,0.8130,191.9,242.3,222.6,267.8
103,5,0,person,0.7911,82.4,243.8,100.0,288.1
103,19,0,person,0.7270,53.1,244.8,69.2,284.4
103,27,0,person,0.5613,128.2,242.6,139.5,268.1
103,3,2,car,0.7103,234.5,233.5,272.7,274.9
104,1,2,car,0.8290,190.6,242.3,221.5,267.7
104,5,0,person,0.7921,79.4,243.8,97.2,288.5
104,19,0,person,0.8156,48.5,244.6,65.1,285.0
104,27,0,person,0.6110,125.4,241.8,137.0,269.8
104,3,2,car,0.7915,233.7,233.7,272.1,275.4
105,1,2,car,0.8194,190.1,242.3,220.4,267.6
105,5,0,person,0.7238,76.2,243.2,94.4,289.2
105,19,0,person,0.6383,44.3,244.5,61.5,285.8
105,27,0,person,0.5617,123.6,240.3,135.5,270.3
105,3,2,car,0.7504,232.7,233.6,271.4,275.6
106,1,2,car,0.7927,189.2,242.6,219.1,267.8
106,5,0,person,0.7437,71.7,244.1,91.0,290.2
106,19,0,person,0.7659,39.9,244.8,56.7,286.6
106,27,0,person,0.5090,120.6,241.9,133.0,271.6
106,3,2,car,0.7186,231.9,233.6,271.0,276.0
107,1,2,car,0.7896,188.3,242.5,218.4,267.8
107,5,0,person,0.7557,68.6,243.6,88.3,291.0
107,19,0,person,0.7482,35.5,244.6,53.1,287.6
107,3,2,car,0.6950,231.0,233.6,270.5,276.1
108,1,2,car,0.7815,186.9,242.7,217.9,268.0
108,5,0,person,0.6955,65.8,243.2,85.5,291.5
108,19,0,person,0.7228,31.0,244.7,48.5,288.5
108,3,2,car,0.6993,229.8,233.5,270.3,276.6
108,27,0,person,0.5075,115.8,240.4,128.9,271.8
109,1,2,car,0.7898,186.1,242.9,216.9,268.0
109,5,0,person,0.7519,63.1,243.4,82.6,291.8
109,19,0,person,0.6761,26.5,244.8,44.3,288.9
109,3,2,car,0.6163,228.8,233.5,269.7,277.0
110,1,2,car,0.8014,185.2,243.3,216.0,268.4
110,5,0,person,0.7951,58.5,242.9,79.6,292.8
110,19,0,person,0.7691,21.4,245.0,40.2,289.7
110,3,2,car,0.7031,227.9,233.5,269.3,277.2
111,1,2,car,0.7654,184.4,243.7,215.3,268.6
111,5,0,person,0.7774,55.4,242.5,76.3,293.6
111,19,0,person,0.7868,16.1,245.1,35.4,291.1
111,3,2,car,0.5415,227.5,233.1,268.5,277.1
112,1,2,car,0.7948,182.9,243.7,214.5,269.1
112,5,0,person,0.7457,51.2,243.1,73.4,294.7
112,19,0,person,0.7710,10.8,245.8,30.4,292.2
112,3,2,car,0.6426,226.6,233.5,268.1,277.8
112,27,0,person,0.4177,106.0,242.4,119.4,272.2
113,1,2,car,0.7729,182.3,243.6,213.7,269.2
113,5,0,person,0.7692,48.1,242.4,70.5,295.8
113,19,0,person,0.7901,5.8,246.4,25.6,292.8
113,3,2,car,0.6327,226.0,233.7,267.5,278.1
113,27,0,person,0.5498,103.6,243.0,117.6,272.6
114,1,2,car,0.7937,182.0,243.9,212.9,269.4
114,5,0,person,0.7129,44.7,243.2,66.8,297.2
114,19,0,person,0.7607,0.3,247.5,20.6,294.0
114,3,2,car,0.5445,225.5,233.7,267.0,277.7
115,1,2,car,0.8032,181.4,244.1,212.2,269.5
115,5,0,person,0.6763,40.9,243.2,63.6,298.2
115,19,0,person,0.7600,0.0,248.1,15.2,295.0
115,3,2,car,0.5788,225.0,233.7,266.5,277.5
116,1,2,car,0.8046,180.7,244.2,211.4,269.7
116,5,0,person,0.7738,36.7,244.1,60.2,298.8
116,19,0,person,0.7511,0.0,248.0,10.7,296.1
116,3,2,car,0.6428,224.6,233.9,266.5,277.7
116,27,0,person,0.4575,96.7,243.0,110.4,278.1
117,1,2,car,0.8300,179.9,244.0,210.9,269.6
117,5,0,person,0.7420,32.6,244.0,56.1,298.6
117,3,2,car,0.6644,224.1,233.8,266.5,278.3
117,37,2,car,0.3534,191.9,238.5,220.1,256.6
117,27,0,person,0.4071,95.0,243.7,107.8,278.8
118,1,2,car,0.8316,179.3,244.1,210.2,269.9
118,5,0,person,0.8055,28.1,244.2,51.1,299.9
118,3,2,car,0.6294,223.5,233.8,266.5,278.9
119,1,2,car,0.8138,178.5,243.9,209.6,270.3
119,5,0,person,0.7716,24.2,244.8,48.1,300.3
119,3,2,car,0.5851,223.1,233.7,266.2,279.2
119,27,0,person,0.5249,89.0,243.8,103.1,280.1
120,1,2,car,0.8469,177.3,244.1,209.0,270.4
120,5,0,person,0.7927,19.5,245.4,43.8,301.7
120,3,2,car,0.7626,222.4,233.8,266.0,279.5
120,27,0,person,0.4864,87.0,244.4,100.1,280.7
121,1,2,car,0.8494,176.8,244.1,208.4,270.7
121,5,0,person,0.7654,14.5,246.1,38.7,302.8
121,3,2,car,0.6990,222.1,233.9,265.7,279.7
121,27,0,person,0.5941,83.8,243.8,97.6,281.6
122,1,2,car,0.8485,176.4,244.0,207.8,270.8
122,5,0,person,0.8238,9.4,246.2,34.4,303.3
122,3,2,car,0.6836,221.3,233.9,265.6,279.9
122,27,0,person,0.5500,80.6,243.6,95.4,281.7
123,1,2,car,0.8414,175.7,244.0,207.3,271.2
123,5,0,person,0.8097,4.6,247.4,29.9,304.1
123,3,2,car,0.5268,220.5,234.1,265.0,280.2
123,27,0,person,0.4880,77.3,243.6,92.1,281.3
124,1,2,car,0.8383,175.5,244.0,206.8,271.3
124,5,0,person,0.8228,0.4,246.8,25.7,306.7
124,3,2,car,0.5893,220.2,234.2,264.8,280.3
124,27,0,person,0.6121,74.1,243.4,89.8,281.2
125,1,2,car,0.8577,174.9,244.1,206.3,271.6
125,5,0,person,0.8114,0.0,246.8,21.2,308.6
125,3,2,car,0.5776,220.0,234.3,264.6,280.6
125,27,0,person,0.6056,70.4,244.2,87.0,282.6
126,1,2,car,0.8628,174.6,244.2,205.7,271.7
126,5,0,person,0.7179,0.0,247.2,17.5,310.7
126,3,2,car,0.6020,219.9,234.4,264.5,280.7
126,27,0,person,0.6162,67.5,245.3,84.2,283.8
127,1,2,car,0.8485,174.3,244.4,205.4,271.9
127,5,0,person,0.4851,0.0,250.4,13.8,298.6
127,3,2,car,0.5463,219.7,234.5,264.5,280.7
127,27,0,person,0.6315,64.8,245.5,81.1,285.1
128,1,2,car,0.8406,173.8,244.5,205.1,272.2
128,3,5,bus,0.5743,219.7,235.0,264.8,280.9
128,27,0,person,0.6619,61.9,245.7,78.0,286.3
129,1,2,car,0.8301,172.8,244.9,204.7,272.4
129,3,2,car,0.6674,219.4,235.0,265.1,281.7
129,27,0,person,0.5707,58.5,247.1,74.8,286.5
130,1,2,car,0.8026,171.8,245.0,204.0,272.5
130,3,2,car,0.5709,219.2,235.0,264.8,282.1
130,27,0,person,0.6815,55.3,244.9,71.5,287.7
131,1,2,car,0.7922,171.4,245.1,203.6,272.4
131,3,2,car,0.5211,219.3,234.8,265.3,282.4
131,27,0,person,0.6757,52.1,244.3,68.5,288.5
132,1,2,car,0.8038,170.3,245.3,203.2,272.3
132,3,2,car,0.5515,219.1,234.6,265.9,282.2
132,27,0,person,0.7072,48.5,244.4,65.6,289.4
133,1,2,car,0.7729,169.9,245.6,202.7,272.6
133,3,2,car,0.6063,218.8,234.7,265.5,282.4
133,27,0,person,0.7206,44.8,245.0,62.1,291.0
134,1,2,car,0.7673,169.7,245.7,202.5,272.6
134,3,2,car,0.5319,218.8,234.5,265.4,282.3
134,27,0,person,0.7247,40.7,245.1,58.1,291.6
135,1,2,car,0.7991,169.0,245.7,202.1,272.6
135,3,2,car,0.7898,218.5,234.4,265.9,282.8
135,27,0,person,0.7620,36.9,245.3,55.1,292.0
136,1,2,car,0.8059,168.8,245.5,202.0,272.7
136,3,2,car,0.7924,218.6,234.3,266.2,283.3
136,27,0,person,0.6106,31.2,244.9,51.9,292.1
137,1,2,car,0.7986,168.6,245.5,201.7,272.8
137,3,2,car,0.7823,218.7,234.3,266.6,283.5
137,27,0,person,0.6853,28.1,245.1,48.1,292.6
138,1,2,car,0.8148,168.3,245.3,201.7,272.7
138,3,2,car,0.6857,219.0,234.0,267.2,283.4
138,27,0,person,0.6809,23.9,244.8,43.9,291.7
139,1,2,car,0.8222,167.8,245.2,201.3,272.7
139,3,2,car,0.6350,219.0,234.0,267.5,283.7
139,27,0,person,0.6699,21.1,245.5,39.0,290.9
140,1,2,car,0.8281,167.8,245.0,200.8,272.6
140,3,2,car,0.5721,219.0,234.1,267.4,283.3
140,27,0,person,0.6009,17.9,245.4,35.5,292.7
141,1,2,car,0.8426,167.6,245.0,200.6,272.7
141,3,2,car,0.6792,218.9,233.7,267.9,283.1
141,27,0,person,0.6217,13.4,246.5,30.7,292.8
142,1,2,car,0.8070,167.4,244.9,200.4,272.9
142,3,2,car,0.7804,218.8,233.6,268.2,283.5
142,27,0,person,0.6627,6.9,246.6,26.2,293.5
143,1,2,car,0.8153,167.4,244.9,200.3,273.0
143,3,2,car,0.6994,218.9,233.4,268.4,283.7
143,27,0,person,0.7499,0.9,246.7,21.8,296.8
144,1,2,car,0.7758,166.9,245.2,200.1,273.4
144,3,2,car,0.5352,218.9,233.4,268.6,283.7
144,27,0,person,0.5996,0.0,247.2,17.0,293.0
145,1,2,car,0.7568,166.5,245.0,200.0,273.5
145,3,2,car,0.6497,219.3,233.2,269.0,284.0
145,27,0,person,0.6917,0.0,247.6,11.7,290.0
146,1,2,car,0.7512,166.3,244.9,199.6,273.4
146,3,2,car,0.6169,219.8,232.9,269.1,284.0
147,1,2,car,0.8368,165.9,245.0,199.2,273.3
147,3,2,car,0.6136,220.0,232.8,269.4,284.1
148,1,2,car,0.8425,165.5,245.3,198.9,273.4
148,3,2,car,0.6564,220.5,232.7,270.0,284.2
149,1,2,car,0.8474,165.2,245.5,198.7,273.4
149,3,2,car,0.5950,221.0,232.6,270.2,284.2
150,1,2,car,0.8467,164.5,245.8,198.2,273.1
150,3,2,car,0.5517,220.9,232.4,270.7,284.5
151,1,2,car,0.8231,163.8,245.9,197.2,273.1
151,3,2,car,0.5729,221.1,232.4,271.0,284.6
152,1,2,car,0.8150,163.6,245.7,197.0,273.0
152,3,2,car,0.6011,221.5,232.3,271.2,284.6
152,45,0,person,0.4485,139.6,245.9,152.5,275.2
153,1,2,car,0.8154,163.3,245.5,196.9,273.0
153,3,2,car,0.5986,221.7,232.2,271.5,284.5
154,1,2,car,0.7967,163.0,246.5,196.9,273.0
154,3,2,car,0.6526,222.0,232.1,272.1,284.5
155,1,2,car,0.7888,162.8,246.2,196.8,272.8
155,3,2,car,0.5825,222.2,231.9,272.0,284.7
156,1,2,car,0.7883,162.8,246.0,197.1,272.9
156,3,2,car,0.5977,222.5,231.8,272.5,284.7
157,1,2,car,0.7989,162.0,246.2,196.5,273.5
157,3,2,car,0.7104,222.5,231.8,273.0,284.9
158,1,2,car,0.7871,161.5,246.1,196.3,273.6
158,3,2,car,0.6022,222.6,231.5,273.2,285.1
159,1,2,car,0.8216,161.1,246.1,195.6,273.6
159,3,2,car,0.7228,222.7,231.3,273.3,285.0
160,1,2,car,0.8101,160.6,246.3,195.0,274.2
160,3,2,car,0.6725,222.6,231.3,273.6,285.5
161,1,2,car,0.8185,160.2,246.1,194.9,274.1
161,3,2,car,0.6527,222.4,231.1,273.6,285.4
162,1,2,car,0.8153,160.0,245.8,194.4,274.5
162,3,2,car,0.6881,222.2,231.0,273.7,285.5
163,1,2,car,0.8267,159.4,245.5,194.0,274.4
163,3,2,car,0.5719,222.2,230.8,273.9,285.4
164,1,2,car,0.8312,159.3,245.2,194.4,274.2
164,3,2,car,0.5367,222.4,230.8,274.0,285.5
165,1,2,car,0.8393,158.7,245.4,193.2,274.4
165,3,2,car,0.5008,222.7,230.9,274.2,285.6
166,1,2,car,0.8418,158.3,245.5,192.8,274.7
166,3,7,truck,0.4725,223.4,230.7,274.7,285.4
166,46,2,car,0.4193,223.5,230.8,275.0,285.8
167,1,2,car,0.8416,158.2,245.5,192.7,274.6
167,3,7,truck,0.5114,223.7,230.6,274.9,285.3
167,46,2,car,0.3589,223.5,230.7,275.2,286.0
168,1,2,car,0.8328,157.9,245.7,192.6,274.5
168,3,7,truck,0.4103,223.9,230.6,274.9,285.5
169,1,2,car,0.8345,157.5,246.2,192.3,274.6
169,3,7,truck,0.4349,223.9,230.4,275.0,285.4
170,1,2,car,0.8420,156.4,246.5,191.8,275.2
170,3,7,truck,0.4298,223.7,230.4,274.7,285.5
170,47,0,person,0.4839,108.2,243.3,123.8,279.3
171,1,2,car,0.8417,156.0,246.7,191.6,275.3
171,3,7,truck,0.4727,224.2,230.4,275.0,285.3
171,47,0,person,0.3519,107.6,243.6,121.6,276.5
172,1,2,car,0.8395,155.3,246.7,191.1,275.4
172,3,7,truck,0.3961,224.2,230.3,275.2,285.1
172,47,0,person,0.4684,105.5,244.3,119.4,276.9
172,49,0,person,0.3596,401.9,238.5,417.1,274.0
173,1,2,car,0.8496,154.6,246.7,190.0,275.5
173,3,7,truck,0.4234,223.9,230.2,274.7,285.1
173,47,0,person,0.4353,102.7,244.0,118.0,279.5
174,1,2,car,0.8457,154.0,246.2,189.1,275.7
174,3,7,truck,0.4109,223.6,230.1,274.5,285.2
174,47,0,person,0.5798,101.9,243.5,116.6,281.3
175,1,2,car,0.8260,153.1,246.2,189.1,275.5
175,3,7,truck,0.4270,223.5,230.0,274.7,285.4
175,47,0,person,0.4487,100.0,243.1,114.6,276.7
176,1,2,car,0.8188,152.2,246.7,188.4,275.4
176,3,7,truck,0.4595,223.6,229.9,274.8,285.6
176,47,0,person,0.5348,98.8,243.4,113.7,277.9
176,49,0,person,0.3970,410.6,238.1,423.7,275.4
177,1,2,car,0.8040,151.3,247.5,188.0,275.6
177,3,7,truck,0.4007,223.7,230.0,274.7,285.7
177,47,0,person,0.6065,96.6,244.0,112.1,281.8
177,49,0,person,0.3611,413.7,238.3,425.8,272.7
178,1,2,car,0.8122,150.9,247.7,187.5,275.6
178,3,7,truck,0.4297,223.5,230.1,274.1,285.8
178,47,0,person,0.5675,95.7,244.5,110.3,283.0
179,1,2,car,0.7878,150.6,247.3,186.6,275.6
179,3,7,truck,0.4744,223.2,230.0,274.0,285.8
180,1,2,car,0.7526,150.3,247.5,185.8,275.8
180,3,2,car,0.4170,222.5,230.0,273.8,285.9
181,1,2,car,0.7631,149.7,247.8,184.6,276.0
181,3,7,truck,0.4262,222.5,230.1,274.2,286.0
181,53,2,car,0.3750,222.5,230.3,274.5,286.3
181,54,2,car,0.3699,213.0,243.0,227.9,270.3
182,1,2,car,0.8134,149.1,247.3,183.8,276.0
182,3,7,truck,0.4565,222.0,230.2,273.9,286.0
183,1,2,car,0.8354,148.3,247.5,183.4,276.2
183,3,7,truck,0.3857,221.5,230.3,273.5,286.1
183,47,0,person,0.5894,86.7,247.0,102.2,287.9
184,1,2,car,0.8221,147.6,248.1,182.9,276.1
184,3,7,truck,0.3909,221.1,230.4,272.4,286.0
184,47,0,person,0.6247,84.6,247.4,100.4,287.7
184,54,2,car,0.3681,210.7,244.1,226.3,270.5
185,1,2,car,0.8287,146.5,247.3,182.1,276.5
185,3,7,truck,0.4079,220.8,230.2,271.3,286.0
185,47,0,person,0.5773,82.5,248.2,99.3,288.4
185,54,2,car,0.4309,210.3,244.9,225.6,270.5
186,1,2,car,0.8435,145.7,247.0,181.6,276.6
186,3,7,truck,0.3972,220.2,230.0,270.8,285.8
186,47,0,person,0.5781,80.8,247.4,97.0,288.2
186,54,2,car,0.4508,209.7,246.4,225.2,270.4
186,57,0,person,0.5152,28.8,246.2,51.5,308.0
187,1,2,car,0.8491,144.7,247.0,180.6,276.9
187,3,7,truck,0.3563,219.1,229.7,270.3,285.8
187,47,0,person,0.6373,78.4,246.1,94.4,289.4
187,54,2,car,0.5178,209.8,246.1,224.9,270.4
187,57,0,person,0.6994,24.0,246.8,48.3,310.2
188,1,2,car,0.8523,144.0,247.0,179.7,277.0
188,3,7,truck,0.3675,218.3,229.5,269.6,285.8
188,47,0,person,0.4479,76.3,246.4,93.2,286.8
188,54,2,car,0.5067,209.6,246.1,224.4,270.4
188,57,0,person,0.6159,18.6,246.2,42.8,312.4
189,1,2,car,0.8541,143.3,247.4,178.6,276.9
189,3,2,car,0.3799,217.6,229.4,268.8,286.0
189,47,1,bicycle,0.5074,74.5,258.7,92.1,290.7
189,54,2,car,0.5187,208.5,246.5,223.7,270.4
189,57,0,person,0.7016,12.6,243.3,37.6,313.4
190,1,2,car,0.8629,142.8,247.3,178.2,276.7
190,3,7,truck,0.3972,216.9,229.1,268.4,286.1
190,47,1,bicycle,0.4833,72.5,263.2,90.2,292.7
190,54,2,car,0.5386,208.0,247.3,223.4,270.4
190,57,0,person,0.6769,6.0,242.6,32.3,314.3
191,1,2,car,0.8627,142.0,247.7,177.3,277.1
191,3,7,truck,0.4797,216.4,228.9,268.1,286.3
191,47,1,bicycle,0.3599,70.2,266.1,88.3,294.2
191,54,2,car,0.6117,206.9,248.1,222.4,270.6
191,57,0,person,0.8005,0.2,242.6,27.5,316.5
191,64,0,person,0.5785,69.1,246.2,87.1,294.0
192,1,2,car,0.8612,141.4,247.6,176.4,276.9
192,3,7,truck,0.4914,215.7,228.6,267.7,286.3
192,54,2,car,0.5783,206.4,248.6,221.7,270.6
192,57,0,person,0.7987,0.0,242.0,19.0,317.3
192,64,0,person,0.5674,67.5,246.5,84.8,294.6
193,1,2,car,0.8509,139.8,247.7,175.6,277.1
193,3,7,truck,0.4319,214.7,229.4,266.9,286.3
